y,x1,x2
0,-2.4612675422542756,-2.910609132794286
0,-1.1373210939541898,-0.9387306964676136
0,-1.7026193954095237,-0.10110009267234243
0,-1.1707646868142882,-2.443039991987885
0,-3.1587369627284327,-2.200976253582497
0,-2.476164947820901,-1.9260183967954634
0,-1.2153091499921298,-0.3614008700294751
0,-1.8069814690911485,-2.3613129481617503
0,-1.849055016102032,-2.811906753512818
0,-2.513163387970292,0.24773903574413358
0,-2.8399304501907006,0.6338610293842999
0,-2.1028292470280716,-0.16383677652074935
0,-3.141581366103063,-2.4166967304478675
0,-2.000379602358794,-0.8963463198441342
0,0.039315757303034715,-2.9455024233885148
0,-2.2834341164035763,-2.442322609330005
0,-0.43658165946047545,-1.9289168730447401
0,-2.3869855189105516,-0.8994543013846015
0,-2.0730876470586397,0.0689854530671834
0,-0.6476465486870282,0.0877709882227995
0,-2.87446571502397,-2.8897121137841393
0,-1.5805425309584793,-1.0441354662343136
0,-2.3489178514125735,-0.8187606894088537
0,-1.6228666272235333,-0.7230138903454495
0,-2.4294997048617843,-4.139702702280371
0,-2.451562887623031,-0.1972001891582118
0,-2.631603009221855,-3.104948973490723
0,-2.3392247995941613,-1.6070240800987041
0,-2.7928506576558605,-1.6785519044307278
0,-1.8343651886781591,-2.1323212085673986
0,-4.128555491689699,-2.4450062021886696
0,-0.9986146113351624,-0.08070869403668857
0,-1.7607746258983017,-2.58488532857674
0,-2.4481907579294218,-1.9868311481724443
0,-2.069615074931936,-3.243308217099726
0,-1.8250170085523898,-0.2777825587568912
0,-2.0195250172130303,-1.8255458992446354
0,-2.442903224776818,-3.3120516395775255
0,-3.417799648408502,-1.8077904010849768
0,-1.1127103359326802,-1.1044709990258337
0,-0.9729585913450352,-2.294177645989844
0,-2.5042254964017463,-2.6447596253956864
0,-0.8092630185654528,-2.8356127981196457
0,-2.5099921571300294,-2.7472922818814522
1,1.3228607067365956,2.9515174519107426
1,2.766192321749311,2.112245308788252
1,2.8443408062301083,3.639678717368015
1,0.09131039813799902,1.6327507860630979
1,0.5525321722415262,2.260601301716055
1,1.8533363410583241,1.8946303869019738
1,2.376675340974552,3.143243049498258
1,1.668625312848763,0.24356008931009976
1,1.5388765059432647,2.3730763074412735
1,3.238427983023646,2.6651244904055518
1,2.4730050635465384,3.2746757429301443
1,2.3613726456518656,3.408988544224356
1,1.0167777728472898,2.3276024635875885
1,1.9017030874738279,2.367394888532045
1,3.233046993084944,1.6727707820446487
1,1.5046348772704619,0.9739025192224386
1,1.309774581506654,0.12578463091574066
1,1.5366708558805051,0.37097334620449085
1,2.429470762851321,0.5374185110883465
1,1.4299663483624698,0.569372908978208
1,2.0253119538341156,2.127099097202483
1,0.05045967783426053,1.7922236807641865
1,2.840254942773372,1.7718445100356917
1,1.3953255691628128,0.6681867280071596
1,2.033287239287284,-0.28228681598628524
1,2.851718462598291,3.079074654741747
1,1.0242076413199839,1.4267633894540914
1,0.4227591405267608,3.7490993388331857
1,2.928661040675003,1.3461730421163782
1,4.513045216524537,0.9070605650051242
1,2.6352947431610003,3.2490054486362565
1,1.2280585386813216,1.8028255139468699
1,1.1841068646979962,0.8071982504540292
1,1.9358696607119603,1.2239396652595609
1,1.4492875421256013,2.371897608092876
1,2.9483126032061,2.661460910872695
1,1.3582913588385679,2.6073900510725716
1,0.8770642058145566,1.0824118900648898
1,1.364877896198096,1.0732482268611943
1,2.410210417821276,2.0930192201736837
1,2.3958457361373355,2.1562580549779873
1,1.4211255584799525,1.8728588514971163
1,3.5583193522605567,1.0092036297624125
1,3.297311432136442,4.119305942701253
1,0.43129133444972334,1.444153648530583
1,1.0305625305178299,2.7521288852418992
1,1.1337975200090376,1.0830046771636577
1,1.4607481629256895,2.157537247551822
1,1.0867497232252303,1.828390973531282
1,1.8015335210748706,0.846771758695235
1,2.8419516176788875,1.6925808719215991
1,2.2149080137460855,3.7417751910645083
1,2.6311012431765923,3.1520061808432955
1,-0.5005326593598496,2.465471796126648
1,2.540718718354176,1.6093426654424405
1,1.0841041998955534,1.8904124016025847
1,2.902918252622912,1.8453436038693745
1,2.330353494642428,2.2657364986671684
1,1.8358753110122539,2.636332927110691
1,3.5277887891607578,3.0183332654972173
1,3.3101030122257953,2.4930924294251193
1,3.8846190406108256,2.3281895089026183
1,2.3048734590644884,2.585872870580462
1,1.352451017700342,4.196450883843418
1,3.3998615651804434,1.916926667643391
1,0.7351937101379113,1.326031224345555
1,2.2789587296711837,1.4669401589558708
1,2.9809814904930345,1.3586259398511205
1,2.938124852143691,1.4384888957193493
1,1.2184369431008528,3.281733605699797
1,2.1433291287898517,0.3084915725988919
1,2.8700730417870477,1.2331805885841152
1,2.126460935023039,1.5097573430264053
1,3.0732982614908533,1.803061701250519
1,2.301063299828941,2.322528136355906
1,2.555754474788321,0.949394919681672
1,3.755030105408175,3.2311560149389287
1,2.346892939743794,1.057414818344002
1,1.4176863534121016,2.652760124106719
1,0.6913121875565438,1.9589708419921081
1,1.4019578673967694,1.0337493423406487
1,3.2119084124334645,2.5781245329287867
1,1.2451538434168952,2.5878455098665203
1,3.1198237345393425,1.5088789676725503
1,2.0007303542963655,0.9935182835544056
1,2.480102778544042,1.9370194201116027
1,2.4316809945635462,1.189497748116472
1,-0.10231235443232967,2.1531368501107266
1,1.3031741260077898,2.9348808919837825
1,3.0345744854874517,1.8636512012481983
1,1.8085693828633131,4.190278185805861
1,1.2800969029888325,2.832567420526617
1,2.1532604324117397,0.7181919950334021
1,0.22015003921608223,1.8737948281520878
1,3.1751539837289013,2.0998973081525674
1,2.2924121511639814,3.026979717827941
1,-0.3078603513017222,0.9837155429522106
1,2.7209526503673875,1.0994577441812983
1,4.061662703138586,0.8672105666846079
1,1.8685490893434422,1.661821136307617
